Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B	1400.0	'='	Homo sapiens	CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@H](C=O)Cc1ccccc1
Cathepsin B	2512.0	'='	Homo sapiens	CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O
Cathepsin B	57.0	'='	Homo sapiens	N#Cc1ccc(Nc2nc(C#N)nc(N3CCNCC3)n2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	42.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2ccccc2)c1
Cathepsin B	19000.0	'='	Homo sapiens	CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2s1
Cathepsin B	10000.1	'>'	Homo sapiens	CCNC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1
Cathepsin B	9000.0	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(C(=O)c3ccc(O)cc3)c2)cc1
Cathepsin B	3400.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCC1
Cathepsin B	10000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cc(-c2ccc(C(F)(F)F)cc2)cn1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	59000.0	'='	Homo sapiens	CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ncccc2o1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1ccc(-c2ccccc2)cc1
Cathepsin B	300000.1	'>'	Homo sapiens	CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2o1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2c(Br)cc(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)NN=C1CCSc2ccc(N)cc21
Cathepsin B	3981.07	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1
Cathepsin B	7943.28	'='	Homo sapiens	CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)CC3)sc2c1
Cathepsin B	3162.28	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(C(=O)c3ccc(O)cc3)c2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc3[nH]ccc3c2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccccc1)c1cccc(C(O)c2ccccc2)c1
Cathepsin B	121.0	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(I)c1)NC(=O)C(c1ccccc1)c1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCNc2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
Cathepsin B	5.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1ccc(/C(=N\NC(N)=S)c2cccc(Br)c2)cc1Br
Cathepsin B	4260.0	'='	Homo sapiens	CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
Cathepsin B	81000.0	'='	Homo sapiens	CN(C)CCOc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cccc(Br)c1)c1cc(Br)cc(C(=O)c2cccc(Br)c2)c1
Cathepsin B	3981.07	'='	Homo sapiens	N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(OC(F)(F)F)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)N(C)C
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1sccc1Br
Cathepsin B	3162.28	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccccc1)c1cccc(O)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc2c(c1)CCCC2
Cathepsin B	280.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	50000.1	'>'	Homo sapiens	N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F
Cathepsin B	65.0	'='	Homo sapiens	CCC[C@H](NC(=O)C(CC(C)C)NC(=O)c1ccc(-c2ccc(I)cc2)cc1)C(=O)C=[N+]=[N-]
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccccc2)c2ncn(Cc3ccccc3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	CCC(C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1
Cathepsin B	30000.1	'>'	Homo sapiens	COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1
Cathepsin B	1040.0	'='	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccnc3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3ccc(F)cc3)nc(C#N)nc21
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)c1
Cathepsin B	2777.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccc(F)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	1104.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	N=C(N)N/N=C1\CCS(=O)(=O)c2ccc([N+](=O)[O-])cc21
Cathepsin B	6309.57	'='	Homo sapiens	N#CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1
Cathepsin B	50000.0	'='	Homo sapiens	O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1
Cathepsin B	1130.0	'='	Homo sapiens	CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
Cathepsin B	50000.1	'>'	Homo sapiens	N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	4400.0	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
Cathepsin B	53.0	'='	Homo sapiens	CC(C)C(Nc1ccccc1)C(=O)N1CCCCN1C#N
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cc(C(F)(F)F)ccc2Cl)nc(C#N)n1
Cathepsin B	55000.0	'='	Homo sapiens	Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1
Cathepsin B	25000.1	'>'	Homo sapiens	NC(=S)N/N=C(/CCc1ccccc1)c1ccccc1
Cathepsin B	3300.0	'='	Homo sapiens	Cc1ccc(/C(=N\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1
Cathepsin B	50000.1	'>'	Homo sapiens	N#C[C@@]1(NC(=O)C(N)Cc2sccc2F)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccc(F)cc1
Cathepsin B	5011.87	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccccc1
Cathepsin B	30000.1	'>'	Homo sapiens	Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
Cathepsin B	282.0	'='	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1
Cathepsin B	2854.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C3(C(F)(F)F)CCCCC3)cc12
Cathepsin B	100000.1	'>'	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC
Cathepsin B	900000.1	'>'	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(F)(F)F
Cathepsin B	300.0	'='	Homo sapiens	C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF
Cathepsin B	6000.0	'='	Homo sapiens	NC(=S)N/N=C(/CCc1ccccc1)c1cccc(Cl)c1
Cathepsin B	1700.0	'='	Homo sapiens	NC(=S)N/N=C(/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1
Cathepsin B	1300.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12
Cathepsin B	3950.0	'='	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(OCC)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CC3CCCCC3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3cccc(C)c3)nc(C#N)nc21
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCCCNc1nc(C#N)nc2c1ncn2CCCC
Cathepsin B	23600.0	'='	Homo sapiens	N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCCC3)c2n1
Cathepsin B	19050.0	'='	Homo sapiens	CCCn1cnc2c(NC3CCCCC3)nc(C#N)nc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(F)cc1)c1cccc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(F)cc1)c1ccc(Br)cc1
Cathepsin B	7560.0	'='	Homo sapiens	CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)CC
Cathepsin B	1050.0	'='	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	50000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3cc4ccccc4n3S(=O)(=O)c3ccccc3)c2)c2ncn(CCCO)c2n1
Cathepsin B	16.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N
Cathepsin B	37140.0	'='	Homo sapiens	Cc1cc(NC(=O)Cn2nnc(-c3ccc(NC(=O)c4ccc(F)cc4)cc3)n2)no1
Cathepsin B	17660.0	'='	Homo sapiens	COc1ccc(C(=O)Nc2ccc3nc(SCC(=O)c4ccccc4)sc3c2)cc1
Cathepsin B	1360.0	'='	Homo sapiens	CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1
Cathepsin B	58300.0	'='	Homo sapiens	Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1
Cathepsin B	65.0	'='	Homo sapiens	COC(=O)C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	3950.0	'='	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1
Cathepsin B	20000.1	'>'	Homo sapiens	Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21
Cathepsin B	3100.0	'='	Homo sapiens	CC(C)C[C@@H](C=O)NC(=O)[C@@H]1Cc2ccc(cc2)Oc2cc(ccc2[N+](=O)[O-])C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N1
Cathepsin B	496.0	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1
Cathepsin B	1900.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc(F)c2)nc(N2CCOCC2)n1
Cathepsin B	11000.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCOCC2)n1
Cathepsin B	2300.0	'='	Homo sapiens	COc1cccc(Nc2nc(C#N)nc(N3CCOCC3)n2)c1
Cathepsin B	5000.0	'='	Homo sapiens	COc1ccc(Nc2nc(C#N)nc(N3CCOCC3)n2)cc1
Cathepsin B	1300.0	'='	Homo sapiens	CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@H](C=O)Cc1ccc(O)cc1
Cathepsin B	100000.1	'>'	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1
Cathepsin B	1.49	'='	Homo sapiens	COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12
Cathepsin B	201.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)cc(C)nc3C)cc12
Cathepsin B	32000.0	'='	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)N1CCOCC1)NC(=O)OC(C)(C)C
Cathepsin B	57.0	'='	Homo sapiens	Cc1cccc(CNc2nc(C#N)nc(N3CCNCC3)n2)c1
Cathepsin B	9.0	'='	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F
Cathepsin B	4800.0	'='	Homo sapiens	CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1
Cathepsin B	86000.0	'='	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccc(F)cc1)c1cccc(C(=O)c2ccc(F)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1
Cathepsin B	18.0	'='	Homo sapiens	CCCC[C@@H](/C=N/NC(=O)N1CCOCC1)NC(=O)O[C@H](Cc1ccccc1)C(C)C
Cathepsin B	1424.0	'='	Homo sapiens	COc1ccc(/C(=N\NC(N)=S)c2cc(OC)c(OC)c(OC)c2)cc1O
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccccc2C(F)(F)F)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(OC)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)s1
Cathepsin B	45000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	10000.1	'>'	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(-c2cncnc2)c1)NC(=O)c1ccccc1
Cathepsin B	1360.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C3CCCC3)c2)nc(C#N)n1
Cathepsin B	1050.0	'='	Homo sapiens	CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1
Cathepsin B	17.0	'='	Homo sapiens	CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1
Cathepsin B	5000.1	'>'	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3cccc(-c4ccsc4)c3)ncc2Cl)c1
Cathepsin B	1.8	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin B	300.0	'='	Homo sapiens	CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)c1ccc2c(c1)/C(=N/NC(N)=S)CCS2
Cathepsin B	81.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NCC(=O)N1CCCCC1
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NCC(=O)N1CCN(C(C)C)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1ccc2c(c1)/C(=N/NC(N)=S)CCS2(=O)=O
Cathepsin B	9.9	'<'	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin B	62000.0	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B	5000.1	'>'	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2nc3ccccc3s2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccc(Br)cc1)c1cccc(/C(=N/NC(N)=S)c2ccc(Br)cc2)c1
Cathepsin B	1700.0	'='	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCNCC2)n1
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc2c(c1)CCC/C2=N\NC(N)=S
Cathepsin B	4504.0	'='	Homo sapiens	CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1
Cathepsin B	520.0	'='	Homo sapiens	N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1
Cathepsin B	5000.1	'>'	Homo sapiens	Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1
Cathepsin B	50000.1	'>'	Homo sapiens	N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1
Cathepsin B	32000.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12
Cathepsin B	378.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NC1CCCCC1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1cccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3cccc(C)c3)c2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccccc1)c1cc(C(=O)c2ccccc2)cc(C(=O)c2ccccc2)c1
Cathepsin B	100000.1	'>'	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1
Cathepsin B	9493.0	'='	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc(O)c(Br)c1
Cathepsin B	23900.0	'='	Homo sapiens	CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B	28000.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12
Cathepsin B	52.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1
Cathepsin B	100000.1	'>'	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1
Cathepsin B	8800.0	'='	Homo sapiens	Cl.O=C1C=C(Nc2ccccc2N2CCNCC2)C2=NS(=O)(=O)c3cccc1c32
Cathepsin B	100000.1	'>'	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1
Cathepsin B	1111.0	'='	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	100000.1	'>'	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1
Cathepsin B	87.0	'='	Homo sapiens	CC(C)[C@H](N[C@@H](c1ccc(-c2ccc([C@@H](O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F
Cathepsin B	90200.0	'='	Homo sapiens	O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O
Cathepsin B	150.0	'='	Homo sapiens	N#CN1CC(CNC(=O)C2CCCCC2)C1
Cathepsin B	7300.0	'='	Homo sapiens	Cc1ccc(C)n1-c1ccc(Cl)c(C(=O)O)c1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCCCO)c2n1
Cathepsin B	6.8	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin B	1300.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12
Cathepsin B	70.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
Cathepsin B	52600.0	'='	Homo sapiens	CCOC(=O)/C=C/[C@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B	614.0	'='	Homo sapiens	N#CCNC(=O)C1(NC(=O)c2ccc(-c3ccc(N4CCNCC4)cc3)cc2)CCCCC1
Cathepsin B	231.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccncc1)C(C)(C)C)C(=O)C(=O)NC1CCCCC1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(S(C)(=O)=O)c2)nc(C#N)n1
Cathepsin B	18000.0	'='	Homo sapiens	COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12
Cathepsin B	80.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
Cathepsin B	60.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
