Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin S	1100.0	'='	Homo sapiens	Cc1ccc(CNCc2ccc(C#Cc3cc(-c4nn(CCCN5CCOCC5)c5c4CN(S(C)(=O)=O)CC5)ccc3Cl)cc2)cc1
Cathepsin S	190.0	'='	Homo sapiens	CC(NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1
Cathepsin S	6623.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1
Cathepsin S	22.26	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)N(C)C1CC1
Cathepsin S	937.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1
Cathepsin S	4600.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCN(C)CC2)cc1
Cathepsin S	0.593	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	4.597	'='	Homo sapiens	Cc1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Br)cc5F)CCN4C(=O)OC(C)(C)C)C3)c(Cl)c2)ccn1
Cathepsin S	1.06	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCC(F)(F)F
Cathepsin S	100000.1	'>'	Homo sapiens	CN(C)CCOc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1
Cathepsin S	620.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NC[C@@H]5CCCN5)c4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	1500.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	2700.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)NCc1cccnc1
Cathepsin S	1.8	'='	Homo sapiens	CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3cccc(Cl)c3)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	0.4	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3cccc(C(F)(F)F)c3)CN2C(=O)C2(N3CCCCC3)CC2)CC1
Cathepsin S	25118.96	'>'	Homo sapiens	O=CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1
Cathepsin S	1.2	'='	Homo sapiens	CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1
Cathepsin S	627.0	'='	Homo sapiens	CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin S	26.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cc(-c2ccc(C(F)(F)F)cc2)cn1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin S	7.9	'='	Homo sapiens	C[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin S	0.4	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(F)cc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
Cathepsin S	0.5	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccc(F)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin S	265.0	'='	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin S	0.9	'<'	Homo sapiens	N#Cc1ncc(C(=O)N[C@H](Cc2ccccc2)CN2CCCC2)c(NCC2CCC3(CC2)CC3)n1
Cathepsin S	430.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(N)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	93.0	'='	Homo sapiens	CC1(C)CCC(CNc2nc(C#N)ncc2C(=O)NCCc2ccccc2)CC1
Cathepsin S	8.3	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2cc(OCCN3CCOCC3)ccc2o1)C(=O)N[C@H]1CCCN(C(=O)Cc2cccc(-c3ccccn3)c2)CC1=O
Cathepsin S	4.9	'='	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2=CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	2.9	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccco1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O
Cathepsin S	1000.1	'>'	Homo sapiens	CC(=O)N1CCN(CC#Cc2ccc(CN(CC(C)(C)C)c3ccnc(C#N)n3)cc2)CC1
Cathepsin S	1000.1	'>'	Homo sapiens	CN1CCN(CC#Cc2ccc(CN(CC(C)(C)C)c3ccnc(C#N)n3)cc2)CC1
Cathepsin S	0.7	'='	Homo sapiens	COc1ccc(CCNC(=O)c2cnc(C#N)nc2NC2CCCCC2)cc1
Cathepsin S	0.9	'='	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C(=O)NCCc1ccc(OCCn2ccnc2)cc1
Cathepsin S	440.0	'='	Homo sapiens	N#Cc1ncc2cc(Cc3cccc4ccccc34)n(CCC3CCCCC3)c2n1
Cathepsin S	100000.1	'>'	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)c1
Cathepsin S	23140.0	'='	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1
Cathepsin S	10000.1	'>'	Homo sapiens	CN(Cc1ccccc1)Cc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1
Cathepsin S	200.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2C[C@@H](O)CN2CCC(C3CCNCC3)CC2)C1
Cathepsin S	23.0	'='	Homo sapiens	N#Cc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1
Cathepsin S	5460.0	'='	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)CC1
Cathepsin S	5020.0	'='	Homo sapiens	O=C(OC[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1
Cathepsin S	7720.0	'='	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)CC1
Cathepsin S	1660.0	'='	Homo sapiens	CCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F
Cathepsin S	29.0	'='	Homo sapiens	N#C[C@]1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CCN(Cc2ccccc2)C1
Cathepsin S	23.0	'='	Homo sapiens	N#C[C@@]1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CCN(C2CCCCCC2)C1
Cathepsin S	387.0	'='	Homo sapiens	CC(C)CC[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](C#N)CCc1ccccc1
Cathepsin S	5.0	'='	Homo sapiens	N#C[C@H](CCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1
Cathepsin S	19.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin S	1200.0	'='	Homo sapiens	CC(C)COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin S	12.0	'='	Homo sapiens	CCC(=O)Nc1ccc(OCc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1
Cathepsin S	8.0	'='	Homo sapiens	CC(=O)Nc1ccc(OCc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1
Cathepsin S	1000.1	'>'	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCN3CCCCC3)c2n1
Cathepsin S	19.0	'='	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCc3ccc(Cl)cc3)c2n1
Cathepsin S	140.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	540.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](CN1CCN(c2ccc(C(F)(F)F)cc2)C1=O)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin S	340.0	'='	Homo sapiens	N#Cc1nc(NC2CCCCC2)c2ncn([C@@H]3O[C@H](O)[C@@H](O)[C@H]3O)c2n1
Cathepsin S	45.0	'='	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin S	0.3	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCSCC3)CC2)CC1
Cathepsin S	0.4	'='	Homo sapiens	Cc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(N4CCCCC4)CC3)C2)cc1
Cathepsin S	0.9	'<'	Homo sapiens	CN1CCC(CCOc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc2ccccc2)CC1
Cathepsin S	11000.0	'='	Homo sapiens	CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1
Cathepsin S	5.0	'='	Homo sapiens	N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cccs1
Cathepsin S	7900.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#CCO)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	1500.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4cccc(C(F)(F)F)c4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	2.0	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(OC(C)=O)cc1
Cathepsin S	6.1	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cncc(C)n1
Cathepsin S	6.0	'='	Homo sapiens	N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1
Cathepsin S	10.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin S	85.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CC1
Cathepsin S	2.0	'='	Homo sapiens	CN1CCC(Cc2ccccc2)(NC(=O)c2cnc(C#N)nc2NCC2CCC3(CC2)CC3)CC1
Cathepsin S	0.9	'<'	Homo sapiens	CN1CCC(COc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc2ccccc2)CC1
Cathepsin S	80.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	160.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNS(=O)(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CNCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1
Cathepsin S	610.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccccc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	3460.0	'='	Homo sapiens	Cc1noc(C2CCN(CCCn3nc(-c4ccc(C(F)(F)F)c(SCC(=O)N5CCOCC5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)n1
Cathepsin S	10000.1	'>'	Homo sapiens	COC(=O)[C@H](NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1
Cathepsin S	120.0	'='	Homo sapiens	COC(=O)[C@@H](NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1
Cathepsin S	460.0	'='	Homo sapiens	CC(C)(C)Cn1c(Cc2ccc(Cl)cc2)cc2cnc(C#N)nc21
Cathepsin S	6.0	'='	Homo sapiens	N#Cc1ncc2cc(CSc3ccncc3)n(CCC3CCCCC3)c2n1
Cathepsin S	191.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1
Cathepsin S	93.0	'='	Homo sapiens	CCCc1cc(-c2cccc(S(C)(=O)=O)c2)nc(C#N)n1
Cathepsin S	1300.0	'='	Homo sapiens	CCCc1cc(C2CCCCCC2)nc(C#N)n1
Cathepsin S	25.0	'='	Homo sapiens	CCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F
Cathepsin S	29.0	'='	Homo sapiens	N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1
Cathepsin S	15.7	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(Cl)c(NC(=O)OC(C)(C)C)c1
Cathepsin S	3.826	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CCN3)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	0.965	'='	Homo sapiens	Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CCN4C(=O)OC(C)(C)C)C3)c(Cl)c2)cn1
Cathepsin S	29.0	'='	Homo sapiens	N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1
Cathepsin S	220.0	'='	Homo sapiens	O=C(CO)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	1300.0	'='	Homo sapiens	CNCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1
Cathepsin S	820.0	'='	Homo sapiens	COc1ccc(CNCc2ccc(C#Cc3cc(-c4nn(CCCN5CCOCC5)c5c4CN(S(C)(=O)=O)CC5)ccc3Cl)cc2)cc1
Cathepsin S	6456.54	'='	Homo sapiens	N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1
Cathepsin S	1.666	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ncc(Br)cc3F)CNC2)CC1
Cathepsin S	7200.0	'='	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(C(C)C)cn2)cc1
Cathepsin S	235.0	'='	Homo sapiens	CC(=O)N1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin S	660.0	'='	Homo sapiens	CCc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OC)cc2)cc1
Cathepsin S	5700.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1
Cathepsin S	550.0	'='	Homo sapiens	COc1ccccc1C#Cc1cc(-c2nn(CCCN3CCOCC3)c3c2CN(S(C)(=O)=O)CC3)ccc1Cl
Cathepsin S	16.0	'='	Homo sapiens	N#Cc1ncc2cc(COc3ccc(C(=O)O)cc3)n(CCC3CCCCC3)c2n1
Cathepsin S	260.0	'='	Homo sapiens	CN1CCN(CCCOc2ccccc2Nc2nc(C#N)nc3c2ncn3C2CCCC2)CC1
Cathepsin S	6597.0	'='	Homo sapiens	CN1CCN(c2ccc(-c3cccc(C(CC4CC4)C(=O)NCC#N)c3)cc2)CC1
Cathepsin S	330.0	'='	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1Sc1ccccc1)OCc1ccccc1
Cathepsin S	2.9	'='	Homo sapiens	CCOc1ccc(C(=O)NC(C)C(=O)C(=O)Nc2cc[nH]n2)c(Cl)c1C(F)(F)F
Cathepsin S	5.426	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(O[C@@H](C)C(F)(F)F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	115.0	'='	Homo sapiens	CCCc1cc(-c2cccc(OC(F)(F)F)c2)nc(C#N)n1
Cathepsin S	22.8	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc(Cl)cc([N+](=O)[O-])c1
Cathepsin S	3.6	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc(SC)ccc1Cl
Cathepsin S	7.2	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)Cc1cccs1
Cathepsin S	4.3	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1=CC(=O)CC(C)(C)O1
Cathepsin S	58.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccncc34)CC2)C1
Cathepsin S	130.0	'='	Homo sapiens	COC(=O)c1sc2cc(F)ccc2c1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	290.0	'='	Homo sapiens	CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3csc4cc(F)ccc34)CC2)C1
Cathepsin S	95.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4cccnc34)CC2)C1
Cathepsin S	10.0	'='	Homo sapiens	Cn1c(=O)n(C2CCN(CCCn3nc(-c4ccc(Cl)c(Cl)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)c2ccccc21
Cathepsin S	9.0	'='	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1
Cathepsin S	79.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	5.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nccs2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin S	1.8	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2-c2ccccc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
Cathepsin S	90.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(O)C4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	740.0	'='	Homo sapiens	CN1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	370.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)NCc4ccccc4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	250.0	'='	Homo sapiens	CCN1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1
Cathepsin S	900.0	'='	Homo sapiens	COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(C(C)=O)C3)CC1
Cathepsin S	800.0	'='	Homo sapiens	CNCCSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F
Cathepsin S	160.0	'='	Homo sapiens	CC(C)(C)C1CCN(CCSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	310.0	'='	Homo sapiens	CSCC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	350.0	'='	Homo sapiens	Cc1ccc(CNCc2ccc(C#Cc3cc(-c4nn(CCCN5CCOCC5)c5c4CN(S(C)(=O)=O)CC5)ccc3Cl)cc2)cc1
Cathepsin S	720.0	'='	Homo sapiens	CN1CCC(C2CCN(C[C@H](O)Cn3nc(-c4ccc(Cl)c(C#Cc5ccc(Cl)cc5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)CC1
Cathepsin S	493.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	71.0	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21
Cathepsin S	27.0	'='	Homo sapiens	CCOc1ccc(-c2cc3c(ncn3CCCN(C)C)c(C#N)n2)cc1C(F)(F)F
Cathepsin S	145.0	'='	Homo sapiens	N#Cc1nc(-c2ccc(OCCO)c(C(F)(F)F)c2)cc2[nH]cnc12
Cathepsin S	224.0	'='	Homo sapiens	CCCc1cc(-c2cccc(CC(C)C)c2)nc(C#N)n1
Cathepsin S	200.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C3CC3)c2)nc(C#N)n1
Cathepsin S	32.0	'='	Homo sapiens	CCCc1cc(-c2ccc(OC(F)(F)F)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin S	760.0	'='	Homo sapiens	CN1CCN(c2ccc(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1
Cathepsin S	13.0	'='	Homo sapiens	CC(=O)N1CC=C(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1
Cathepsin S	24.0	'='	Homo sapiens	N#Cc1ncc2cc(CNc3ccccc3)n(CCC3CCCCC3)c2n1
Cathepsin S	12.0	'='	Homo sapiens	CNC(=O)c1c(NCC2CCC3(CCCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1
Cathepsin S	5.0	'='	Homo sapiens	CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1
Cathepsin S	41.0	'='	Homo sapiens	CC(C)CC(NC(=O)c1ccccc1)C(=O)NCC#N
Cathepsin S	60.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	30.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CC[C@H](O)C4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1
Cathepsin S	60.0	'='	Homo sapiens	O=C(CSc1cc(-c2nn(CC(O)CN3CCC(c4ccccn4)CC3)c3c2CNCC3)ccc1C(F)(F)F)N1CCCC1
Cathepsin S	23.0	'='	Homo sapiens	Cc1cccc(CNc2nc(C#N)nc(NC3CCCCC3)n2)c1
Cathepsin S	17.0	'='	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCc3ccc(Cl)cc3)cc2)CC1
Cathepsin S	15.0	'='	Homo sapiens	N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCC3(CC2)CC3)n1
Cathepsin S	58.0	'='	Homo sapiens	CN1CCN(CCCOc2ccc(-c3cccc(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin S	16.0	'='	Homo sapiens	CCCC[C@H](NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	9.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1cccc(Cl)c1
Cathepsin S	0.23	'='	Homo sapiens	COc1cccc(CCNC(=O)c2cnc(C#N)nc2NC2CCCCC2)c1
Cathepsin S	28000.1	'>'	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCCCc1ccccc1
Cathepsin S	1000.0	'='	Homo sapiens	CC(=O)N1CCc2c(c(-c3ccc(Cl)cc3)nn2CC(O)CN2CCN(c3ccccc3Cl)CC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)O)CC3)cc2)c1
