Ligand SMILES	Potency
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(OCC(F)(F)F)c3)[C@@H]2O)c1	0
CCCCCc1ccc(cc1)C(=O)N(Cc1ccc(cc1)-c1ccc(OC)cc1)C1CCN(CCC(C)C)CC1	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(CC[C@H](Nc2ccccn2)NC1)c1cccc(c1)C(C)(C)C	0
CN1C(N)=NC(C1=O)(c1cnn(CCC2CCCCC2)c1)c1cccc(c1)-c1cncnc1	0
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNC(C)(C)c1cccc(OC)c1)N1CCCCS1(=O)=O	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cccs1	0
COc1ccc(cn1)-c1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1	0
CC#Cc1cncc(c1)-c1csc(c1)C1(C)CC2(CCOCC2)OC(N)=N1	0
CC(C)COc1ccc2Oc3ccc(cc3[C@@]3(COC(N)=N3)c2c1)-c1cncnc1	0
Cc1noc(COc2cnc(cn2)C(\F)=C\c2ccc(F)c(c2)[C@@]23CN(C[C@@H]2CSC(N)=N3)c2ncc(F)cn2)n1	0
CCCc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N1CCCC1=O	0
C[C@H]1OCC[C@H]2Oc3ccc(cc3[C@]3(N=C(N)N(C)C3=O)[C@H]12)-c1cccnc1F	0
Nc1nc2cc(ccc2c(=O)n1C[C@H]1CC[C@H](O1)c1ccccc1)-c1ccccc1	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1ccccc1)N1CCCC1=O	0
CC(C)c1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)c1	0
COc1ccc(NC(=O)\C=C\COc2ccc3ccccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1	0
CCCc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N1CCCCS1(=O)=O	0
CN1C(N)=N[C@](C1=O)(c1cnn(CC(F)(F)F)c1)c1cccc(c1)-c1cccnc1F	0
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)NCCN(C)C)N1CCCCC1	0
CC(C)C#Cc1cccc(c1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1	0
OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	0
CC(C)n1cc(cn1)C1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F	0
CCCCN(CCCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	0
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)C(=O)NCCC(F)(F)F	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCOC1)c1cccc(c1)-n1cccn1	0
CCCN(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	0
NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(O)cn3)ccc1Oc1ncc(Br)cc21	0
C[C@]1(C[C@H](OC(N)=N1)C(F)(F)F)c1cc(Nc2ncc(F)c3cc(cnc23)C#N)cc(F)c1F	0
CC1(C)C(N)=N[C@@](C)(CS1(=O)=O)c1cc(Nc2ncc(C#C[Si](C)(C)C)c3cc(Cl)cnc23)ccc1F	0
CN1C(N)=N[C@@](C)(CS1(=O)=O)c1cc(\C=C(/F)c2cc(C#N)c(Cl)cn2)ccc1F	0
CCCCCc1ccc(cc1)-c1ccc2c(c1)nc(N)n(C[C@@H]1CC[C@@H](O1)c1ccccc1)c2=O	0
COc1ccc2sc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4O)cc3)nc2c1	0
CNC(=O)c1cc(cc(c1)C(=O)N[C@@H](COCc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1)N(C)S(C)(=O)=O	0
C[C@H](C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NC1CC1	0
O[C@H](CN(CCc1ccc2OCOc2c1)C(=O)CCN1C(=O)c2ccccc2C1=O)[C@@H](NC(=O)COc1ccc(Cl)c(Cl)c1)c1ccccc1	0
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccc(F)cc1	0
CCc1cn2CCS(=O)(=O)N(CC(F)(F)F)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCOCC1	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1)N1CCCC1=O	0
CC#Cc1cncc(c1)-c1ccc(F)c(c1)[C@]1(C)CC2(CCC2)OC(N)=N1	0
OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	0
CCCc1c(O)c(ccc1OCc1ccc(C=C2SC(S)=NC2=O)cc1)C(O)=O	0
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1ccc(cc1)C#N)S(C)(=O)=O)C(=O)NC1CCCCC1	0
CN1C(N)=N[C@@]2(CC(C)(C)Cc3ccc(cc23)-c2cncnc2)C1=O	0
CCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(c3)C(C)(C)C)[C@H]2O)ccc1N	0
COc1ccc(cc1F)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1	0
CCCCCc1ccc(cc1)C(=O)N(Cc1ccc(cc1)-c1ccc(OC)c(OC)c1)C1CCN(CCC(C)C)CC1	0
CC#Cc1cncc(c1)-c1csc(c1)[C@@]1(C)CC2(CCOCC2)OC(N)=N1	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)CCCC(C)C)N1CCCCS1(=O)=O	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CCc2ccccc12)N1CCCC1=O	0
COc1cncc(c1)-c1ccc2O[C@H]3CCOC[C@@H]3[C@@]3(N=C(N)N(C)C3=O)c2c1	0
CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)cc3)[C@@H]2O)c1	0
CC(C)Nc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N1CCCC1=O	0
CC[C@@H](C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2N(C)S(=O)(=O)CCn3cc(CC)c(c1)c23	0
C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CC[C@@H]2CCCC[C@H]2C1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
CCCCNC(=O)CC(O)C(Cc1ccccc1)NC(=O)[C@@H](NC(=O)CN1CCC(CC1)(C(N)=O)c1ccccc1)[C@@H](C)CC	0
CN1C(N)=N[C@](C1=O)(c1ccncc1)c1cccc(c1)-c1cc(F)ccc1F	0
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC	0
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4N)cc3)sc2c1	0
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]ccc4c3)[C@@H]2O)c1	0
CC#Cc1cncc(c1)-c1csc(c1)C1(C)N=C(N)OC2(CCOCC2)C1(F)F	0
CC#Cc1cncc(c1)-c1csc(c1)[C@]1(C)CC2(CCC(F)(F)CC2)OC(N)=N1	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(Cl)c1)N1CCCC1=O	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N1CCCC1=O	0
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)C1CCCOC1)-c1cccnc1F	0
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNC(C)(C)c1ccccc1)N1CCCCS1(=O)=O	0
CCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N1CCCCS1(=O)=O	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cc(OC)cc(OC)c1)N1CCCC1=O	0
CCCOc1ccc(cc1)-c1ccc(-c2ccccc2Cl)n1CC(=O)NC(=N)NCCCO	0
OC(=O)C(F)(F)F.CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1	0
Nc1nc2cc(ccc2c(=O)n1C[C@@H]1CC[C@@H](O1)c1ccccc1)-c1ccc(CCCc2ccccc2)cc1	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1COC\C=C/CSC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N1	0
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(O)=O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(O)=O	0
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)c2ccccc2)c1	0
COc1ccc(Cl)c(CC(=O)NC(=N)NCc2ccccc2)c1	0
CCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC(F)(F)F)c1)N1CCCCS1(=O)=O	0
CCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N1CCCC1	0
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(C(C)=O)c1ccccc1)C(=O)NC1CCCCC1	0
CN1C(N)=N[C@@]2([C@H]3COCC[C@@H]3Oc3ccc(cc23)-c2cncc(F)c2)C1=O	0
COCC#Cc1cccc(c1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1	0
Clc1ccc2c(CCC[C@]22CNC[C@H]2C(=O)N2CC[C@H](C[C@H]2C2CCCCC2)c2ccccc2)n1	0
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)C12CC3CC(CC(C3)C1)C2	0
COc1ccc(cc1Cl)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1	0
CC#Cc1cncc(c1)-c1csc(c1)C1(C)CC2(CCC(F)(F)CC2)OC(N)=N1	0
NC1=N[C@]2(CN(C[C@H]2CS1)c1ncccn1)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
CN1C(N)=N[C@@]2([C@H]3COCC[C@@H]3Oc3ccc(cc23)-c2cncc(c2)C#N)C1=O	0
COc1ccc(cc1)-c1ccc2OC(C)(C)CC3(N=C(N)N(C)C3=O)c2c1	0
CCCN1[C@@H](Cc2cc(C[C@@H]3CS(=O)(=O)C[C@H](NCc4cccc(c4)C(C)C)[C@H]3O)ccc2O)COC1=O	0
OCCCCNC(=N)NC(=O)Cn1c(ccc1C12CC3CC(CC(C3)C1)C2)-c1ccccc1	0
CCNc1cc(N2CCCCS2(=O)=O)c(F)c(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	0
OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@H](C)C(=O)Nc2cc(ccc2C)S(N)(=O)=O)cc1OC	0
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)S(=O)(=O)Cc1ccccc1)C(=O)NC1CCCCC1	0
Cn1cc(cn1)[C@H]1C[C@H]2[C@@H](CF)SC(N)=N[C@]2(CO1)c1ccc(F)cc1F	0
CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCOCC1	0
CCc1cn2CS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC	0
CCCc1c(O)c(ccc1COc1cccc(C=C2SC(S)=NC2=O)c1)C(C)=O	0
CCn1cc(cn1)[C@@]1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1F	0
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cncnc1	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1)N1CCCCS1(=O)=O	0
CN1C(N)=NC2(CC(C)(C)Oc3ccc(cc23)-c2cncc(F)c2)C1=O	0
CCn1cc2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1	0
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCN(CCN(C)C)C(=O)c3cccc(c3)C(=O)N1)c2	0
COC(CNC(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F)OC	0
COC[C@@H](Oc1cc(C[C@@H]2C[S@@](=O)C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F	0
NC1=N[C@](C2=NCCCN12)(c1ccc(OC(F)(F)F)cc1)c1cccc(c1)-c1cccnc1F	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CC[C@H]2CCCN[C@H]2C(=O)N[C@@H](C)C(=O)N1	0
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)C2CCCCC2)c1	0
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4OC)cc3)sc2c1	0
Clc1ccc2sc(SCCCc3ccc(OC4C5CCC(N5)C4OCc4ccc5ccccc5c4)cc3)nc2c1	0
CCC(=O)NC(C)(C)[C@H]1CCC[C@H](C1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(c1)C(C)C	0
CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Cc4cccc(C)c4)c3)[C@@H]2O)c1	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(CC[C@H](NS(C)(=O)=O)NC1)c1cccc(c1)C(C)(C)C	0
Oc1cc(OCc2ccc(C=C3SC(S)=NC3=O)cc2)ccc1C(=O)c1ccccc1	0
Oc1c(Cl)cc(Cl)cc1C(=O)Nc1ccc(Oc2nc3ccccc3o2)cc1	0
COc1ccc(cc1C#N)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1	0
OC(=O)C(F)(F)F.CN(C)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)c2ccc3OCCOc3c2)c1	0
CC(C)CCn1cc(cn1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cncnc1	0
C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(ccc1O2)-c1cc(F)cc(Cl)c1	0
CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C	0
OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@H](CO)C(=O)Nc2cc(ccc2C)S(N)(=O)=O)cc1OC	0
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C	0
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(C)(=O)=O)c1	0
NC1=N[C@@]2(CN(C[C@@H]2CS1)c1ncc(F)cn1)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1)N(C)S(C)(=O)=O)c1ccccc1	0
NC1=N[C@](CO1)(c1ccc(OC(F)F)cc1)c1cccc(c1)-c1cccnc1F	0
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)S(C)(=O)=O)C(=O)NC1CCCCC1	0
COC[C@@H](Oc1cc(C[C@@H]2C[S@@](=O)C[C@H](NCc3cccc(c3)C(C)(C)O)[C@H]2O)cc(F)c1N)C(F)(F)F	0
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)NC(C)=O)c1	0
CC#Cc1cncc(c1)-c1csc(c1)C1(C)CC2(CCC2)OC(N)=N1	0
CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1	0
CCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N1CCCC1=O	0
CCCc1c(O)c(ccc1OCc1ccc(C=C2SC(S)=NC2=O)cc1)C(=O)c1ccncc1	0
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(OC(F)(F)F)c3)[C@@H]2O)c1	0
CN1C(N)=NC(C1=O)(c1ccsc1)c1cccc(c1)-c1cccnc1F	0
Cc1cc(on1)[C@H]1C[C@H]2[C@@H](CF)SC(N)=N[C@]2(CO1)c1ccc(F)cc1F	0
CC1(C)Cc2ccc(cc2C2(CSC(N)=N2)C1)-c1cncc(Cl)c1	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1	0
CCNc1cc(cc2N(C)S(=O)(=O)CCCc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1	0
CCCCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1	0
CC(=O)c1ccc(Oc2ccc(cc2)-c2ccc(-c3ccccc3Cl)n2CC(=O)NC(N)=N)cc1	0
CCN(C(C)C)S(=O)(=O)CC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O	0
COc1ccc(CC(=O)NC(=N)N[C@@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC	0
COc1ccc(cc1OC1CCCC1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1	0
CCCCOc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2	0
NC1=Nc2cccc(Cl)c2CN1C1Cc2ccccc2C1	0
C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)NCC(F)F)c1cc(\C=C(/F)c2cnc(OCC#C)cn2)ccc1F	0
CCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N1CCCS1(=O)=O	0
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)c1cc(F)cc(c1)-c1cncnc1	0
Nc1nc2cc(ccc2c(=O)n1C[C@@H]1CC[C@@H](O1)c1ccccc1)-c1ccc(cc1)C1CCCCC1	0
CN1C(N)=NC2(CC(C)(C)Oc3ccc(cc23)-c2cccnc2)C1=O	0
CCCCCCCCNC(=O)COc1ccc2ccccc2c1C(=O)c1cc(OC)c(OC)c(OC)c1	0
C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CCOCC11CCC1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	0
Nc1nc2cc(ccc2c(=O)n1C[C@@H]1CC[C@H](O1)c1ccccc1)-c1ccccc1	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CS[C@H]2CNCC[C@H]2C(=O)N[C@@H](C)C(=O)N1	0
Nc1nc2cc(ccc2c(=O)n1CC1CCC2(CCCCC2)O1)-c1ccccc1	0
CN1C(N)=NC2(CC(C)(C)C(=O)c3ccc(cc23)-c2cncnc2)C1=O	0
CCCOc1ccc2Oc3ccc(cc3[C@@]3(COC(N)=N3)c2c1)-c1cncnc1	0
NC1=NC(C2=NCCCN12)(c1ccccc1)c1cccc(Cc2ccc(F)cc2)c1	0
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2	0
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)N1CCCC1=O)N1CCCC1)C(=O)NC1CCCCC1	0
CN(C)C(=O)[C@]12C[C@H]1[C@](C)(N=C(N)S2)c1cc(\C=C/F)ccc1F	0
CC#Cc1cncc(c1)-c1cc(sc1C)[C@]1(C)CC2(CCOCC2)OC(N)=N1	0
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	0
Cc1cc(on1)[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccc(F)cc1F	0
CN1C(N)=NC(C1=O)(c1ccncc1)c1cccc(c1)-c1cc(F)ccc1F	0
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	0
CS(=O)(=O)N(c1ccccc1)c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1	0
NC1=NC(C2=NCCCN12)(c1cccc(c1)-c1cccnc1F)c1ccc2OCCOc2c1	0
CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	0
COC[C@@H](Oc1cc(C[C@@H]2C[S@@](=O)C[C@H](NCc3cnn(CC(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCSC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N1	0
CCCc1c(O)c(ccc1OCc1ccc(C=C2SC(S)=NC2=O)cc1)C(=O)OC	0
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1ccccc1OC)N1CCCC1=O	0
OP([O-])(=O)OC1CC(=Nc2cc3OCOc3cc12)c1ccccc1F	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(CC[C@H](Nc2cccnc2)NC1)c1cccc(c1)C(C)(C)C	0
COCCC#Cc1cccc(c1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1	0
O[C@H](CNCc1cccc(c1)C(F)(F)F)[C@H](Cc1ccccc1)NC(=O)c1cc(N2CCCC2=O)c(=O)n(c1)C1CCCC1	0
CN1CCC([C@@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CS[C@@H]2CNCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1	0
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CC[C@@H]2CNCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1	0
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cc(NS(C)(=O)=O)cc(c1)C(C)(C)C	2
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cn(C[Si](C)(C)C)nn1	2
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C)cc12	2
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C)C(=O)N[C@@H](C(C)C)C(O)=O	2
COc1ccc(CC(=O)NC(=N)NC(CC2CCCCC2)C(=O)NCc2cccc(c2)S(N)(=O)=O)cc1OC	2
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)N[C@@H](C)c2ccc(F)c(c2)-c2nnn[nH]2)cc1OC	2
OC(CN(CCc1ccc2OCOc2c1)C(=O)CCN1C(=O)c2ccccc2C1=O)[C@@H](NC(=O)COc1ccc(Cl)cc1Cl)c1ccccc1	2
CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@H](F)C2)Oc2ncc(CC(C)(C)C)cc12	2
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cc(CC(C)(C)C)no1	2
O[C@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCCCCCCCCCC(=O)N[C@H]1Cc1ccccc1	2
COc1cc(ccc1F)C1(CC1)NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	2
OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(ccc2C)N(S(C)(=O)=O)S(C)(=O)=O)cc1OC	2
CC(=O)NCCCC[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O	2
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(F)F)cc12	2
OC(=O)C(F)(F)F.CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(c2)C(F)(F)F)c1	2
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F	2
C[C@H]1C[C@@]2(C1)C[C@H](NC[C@@H](O)[C@H](Cc1ccc(F)c(F)c1)NC(C)=O)c1cc(CC(C)(C)C)cnc1O2	2
